Team,YahooYahoo,OfficeFootballPoolOFP,RunYourPoolRunYourPool,Average
OAK,51.9,46.4,44.5,47.6
SEA,17.0,22.8,22.0,20.6
BAL,9.8,11.0,11.9,10.9
ARI,10.0,5.8,6.1,7.3
TB,2.8,3.8,3.7,3.4
CAR,1.7,3.5,3.5,2.9
CIN,1.0,1.3,1.2,1.2
NE,1.2,1.0,1.2,1.1
KC,1.0,0.9,1.3,1.0
PIT,0.4,1.1,1.2,0.9
TEN,0.4,0.4,0.8,0.5
LAC,0.4,0.5,0.5,0.5
LAR,0.4,0.3,0.4,0.4
NYG,0.2,0.3,0.3,0.2
DAL,0.3,0.2,0.2,0.2
DET,0.4,0.1,0.2,0.2
JAX,0.2,0.1,0.2,0.2
GB,0.2,0.1,0.1,0.1
HOU,0.2,0.0,0.2,0.1
WAS,0.1,0.0,0.1,0.1
ATL,0.0,0.1,0.1,0.1
MIA,0.1,0.0,0.1,0.1
CHI,0.1,0.0,0.1,0.0
CLE,0.1,0.0,0.1,0.0
MIN,0.1,0.0,0.0,0.0
NYJ,0.0,0.0,0.1,0.0
DEN,0.1,0.0,0.1,0.0
IND,0.0,0.0,0.1,0.0
PHI,0.1,0.0,0.0,0.0
SF,0.0,0.0,0.0,0.0
BUF,0.0,0.0,0.0,0.0
NO,0.0,0.0,0.0,0.0
