Team,YahooYahoo,OfficeFootballPoolOFP,RunYourPoolRunYourPool,Average
DEN,33.7,31.3,25.3,30.1
HOU,31.1,20.1,20.0,23.7
ATL,16.3,23.8,24.0,21.4
WAS,13.4,18.0,17.5,16.3
NE,2.0,1.6,5.0,2.9
BAL,1.3,2.4,2.9,2.2
TEN,0.2,0.8,1.5,0.9
GB,0.5,0.3,0.5,0.4
OAK,0.1,0.1,0.7,0.3
CAR,0.2,0.2,0.5,0.3
KC,0.3,0.2,0.3,0.3
NO,0.1,0.2,0.3,0.2
JAX,0.1,0.2,0.3,0.2
TB,0.1,0.1,0.3,0.2
PHI,0.1,0.1,0.2,0.1
ARI,0.0,0.1,0.2,0.1
DET,0.1,0.0,0.1,0.1
LAR,0.1,0.0,0.1,0.1
LAC,0.1,0.0,0.0,0.0
NYG,0.0,0.0,0.1,0.0
IND,0.0,0.0,0.1,0.0
SF,0.0,0.0,0.1,0.0
MIA,0.0,0.0,0.0,0.0
PIT,0.0,0.0,0.1,0.0
CHI,0.0,0.0,0.1,0.0
CLE,0.0,0.0,0.0,0.0
MIN,0.0,0.0,0.0,0.0
NYJ,0.0,0.0,0.0,0.0
