Team,YahooYahoo,OfficeFootballPoolOFP,RunYourPoolRunYourPool,Average
BUF,35.1,41.0,37.7,38.0
CIN,21.5,18.6,16.0,18.7
TEN,25.0,12.9,15.6,17.8
NO,10.1,13.5,13.9,12.5
KC,2.8,5.4,5.6,4.6
TB,1.6,2.8,3.2,2.5
GB,1.3,3.1,3.0,2.5
DAL,0.7,1.2,1.4,1.1
CHI,0.2,0.2,0.5,0.3
MIA,0.3,0.2,0.4,0.3
DET,0.4,0.1,0.3,0.3
WAS,0.3,0.2,0.3,0.3
CLE,0.1,0.1,0.4,0.2
LAR,0.1,0.2,0.3,0.2
LAC,0.1,0.2,0.2,0.2
BAL,0.1,0.1,0.2,0.1
ATL,0.1,0.1,0.2,0.1
IND,0.1,0.0,0.2,0.1
JAX,0.0,0.0,0.1,0.0
SF,0.1,0.0,0.1,0.0
LV,0.0,0.0,0.1,0.0
MIN,0.0,0.0,0.1,0.0
DEN,0.0,0.0,0.1,0.0
SEA,0.0,0.0,0.1,0.0
CAR,0.0,0.0,0.0,0.0
HOU,0.0,0.0,0.0,0.0
NYJ,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0
ARI,0.0,0.0,0.0,0.0
PIT,0.0,0.0,0.0,0.0
NYG,0.0,0.0,0.0,0.0
PHI,0.0,0.0,0.0,0.0
