Team,YahooYahoo,OfficeFootballPoolOFP,RunYourPoolRunYourPool,Average
MIN,40.6,25.5,22.0,29.4
PHI,26.7,20.3,27.4,24.8
CIN,16.3,29.7,16.6,20.9
NO,9.1,15.9,14.9,13.3
NE,2.8,2.3,5.4,3.5
ATL,1.3,1.2,5.9,2.8
KC,1.5,2.9,2.1,2.2
SEA,0.3,0.6,1.6,0.8
BAL,0.3,0.3,1.3,0.6
DAL,0.2,0.2,0.4,0.3
OAK,0.2,0.0,0.6,0.2
BUF,0.1,0.1,0.5,0.2
PIT,0.2,0.1,0.3,0.2
MIA,0.3,0.1,0.2,0.2
CAR,0.2,0.1,0.2,0.2
TB,0.0,0.3,0.2,0.2
DET,0.0,0.1,0.1,0.1
IND,0.1,0.0,0.1,0.1
DEN,0.0,0.1,0.1,0.1
CLE,0.0,0.0,0.1,0.0
SF,0.0,0.0,0.1,0.0
WAS,0.0,0.0,0.1,0.0
HOU,0.0,0.0,0.0,0.0
CHI,0.0,0.0,0.1,0.0
NYJ,0.0,0.0,0.0,0.0
LAC,0.0,0.0,0.0,0.0
