Team,YahooYahoo,OfficeFootballPoolOFP,RunYourPoolRunYourPool,Average
WAS,32.1,31.0,19.0,27.4
SD,17.2,14.8,19.0,17.0
PIT,20.5,14.8,10.5,15.3
DEN,9.8,10.8,15.3,11.9
NO,6.6,10.7,7.7,8.4
MIA,2.6,5.9,4.4,4.3
CHI,1.6,2.0,8.6,4.1
SF,3.9,3.4,4.6,4.0
CLE,2.4,3.0,2.3,2.6
GB,1.9,2.1,2.5,2.2
CAR,0.2,0.6,1.9,0.9
ARI,0.2,0.2,0.8,0.4
HOU,0.1,0.1,0.7,0.3
DET,0.2,0.2,0.4,0.3
ATL,0.1,0.1,0.4,0.2
SEA,0.2,0.0,0.5,0.2
IND,0.1,0.1,0.4,0.2
KC,0.1,0.1,0.2,0.1
BUF,0.1,0.0,0.2,0.1
NE,0.2,0.0,0.1,0.1
MIN,0.1,0.0,0.1,0.1
TEN,0.0,0.0,0.1,0.0
NYG,0.0,0.0,0.1,0.0
TB,0.0,0.0,0.1,0.0
OAK,0.0,0.0,0.1,0.0
STL,0.0,0.0,0.1,0.0
CIN,0.0,0.0,0.1,0.0
PHI,0.0,0.0,0.0,0.0
