Team,YahooYahoo,OfficeFootballPoolOFP,Average
NE,32.8,37.2,35.0
GB,25.0,13.3,19.1
MIN,6.1,12.8,9.5
SF,7.5,10.4,9.0
OAK,6.4,9.4,7.9
CHI,8.1,4.7,6.4
NYG,2.6,3.7,3.1
IND,4.2,1.8,3.0
BUF,1.8,1.9,1.8
HOU,1.2,2.4,1.8
DAL,1.4,0.9,1.2
NO,1.5,0.7,1.1
PIT,0.6,0.4,0.5
CLE,0.1,0.1,0.1
CIN,0.1,0.1,0.1
TB,0.1,0.0,0.1
CAR,0.1,0.0,0.0
TEN,0.1,0.0,0.0
WAS,0.1,0.0,0.0
SEA,0.1,0.0,0.0
DET,0.1,0.0,0.0
STL,0.1,0.0,0.0
ARI,0.1,0.0,0.0
JAX,0.0,0.0,0.0
BAL,0.0,0.0,0.0
NYJ,0.0,0.0,0.0
