Team,YahooYahoo,Average
PHI,27.5,27.5
SD,20.8,20.8
SEA,19.0,19.0
CHI,12.0,12.0
GB,7.4,7.4
NO,3.0,3.0
MIN,2.3,2.3
KC,2.1,2.1
NYG,1.6,1.6
IND,1.6,1.6
STL,0.8,0.8
MIA,0.6,0.6
ATL,0.4,0.4
JAX,0.3,0.3
NE,0.2,0.2
PIT,0.1,0.1
NYJ,0.1,0.1
CLE,0.1,0.1
BUF,0.0,0.0
TEN,0.0,0.0
DET,0.0,0.0
BAL,0.0,0.0
HOU,0.0,0.0
ARI,0.0,0.0
DAL,0.0,0.0
TB,0.0,0.0
SF,0.0,0.0
CIN,0.0,0.0
DEN,0.0,0.0
CAR,0.0,0.0
OAK,0.0,0.0
WAS,0.0,0.0
