Team,YahooYahoo,Average
PIT,66.1,66.1
NYG,19.7,19.7
CHI,5.5,5.5
SD,3.1,3.1
SF,1.5,1.5
NYJ,0.7,0.7
TEN,0.5,0.5
NO,0.5,0.5
IND,0.5,0.5
HOU,0.5,0.5
OAK,0.2,0.2
MIN,0.2,0.2
GB,0.2,0.2
ATL,0.2,0.2
DAL,0.1,0.1
MIA,0.1,0.1
BAL,0.1,0.1
PHI,0.1,0.1
NE,0.1,0.1
KC,0.1,0.1
DET,0.0,0.0
TB,0.0,0.0
JAX,0.0,0.0
SEA,0.0,0.0
CLE,0.0,0.0
STL,0.0,0.0
DEN,0.0,0.0
WAS,0.0,0.0
